Image,Center_X,Center_Y,Width,Height,saharAngle,x_position,y_position,angle
13123,419,52,83,91,138.01278750418336,-0.6664207988203121,2.4228099999999992,190.0
13124,416,52,80,92,289.09349200048564,-0.6664207988203121,2.4228099999999992,200.0
13125,416,51,82,90,306.30449712257524,-0.6664207988203121,2.4228099999999992,210.0
13126,422,50,95,89,321.604835496754,-0.6664207988203121,2.4228099999999992,220.0
13127,429,49,106,87,327.8287828714554,-0.6664207988203121,2.4228099999999992,230.0
13128,434,48,115,85,332.44718842328217,-0.6664207988203121,2.4228099999999992,240.0
13129,439,47,120,83,336.32946151527955,-0.6664207988203121,2.4228099999999992,250.0
13130,442,47,123,82,339.2744411344395,-0.6664207988203121,2.4228099999999992,260.0
13131,446,48,122,84,340.14478563067894,-0.6664207988203121,2.4228099999999992,270.0
13132,448,48,118,84,339.81419699053515,-0.6664207988203121,2.4228099999999992,280.0
13133,448,48,115,84,345.3791260113683,-0.6664207988203121,2.4228099999999992,290.0
13134,444,49,117,84,345.21727395738435,-0.6664207988203121,2.4228099999999992,300.0
13135,440,49,117,84,348.3885135761115,-0.6664207988203121,2.4228099999999992,310.0
13136,435,49,111,84,344.6044507460049,-0.6664207988203121,2.4228099999999992,320.0
13137,430,49,105,82,345.3432488842396,-0.6664207988203121,2.4228099999999992,330.0
13138,425,49,96,82,343.66395711028156,-0.6664207988203121,2.4228099999999992,340.0
13139,418,49,87,81,132.70938995736148,-0.6664207988203121,2.4228099999999992,350.0
13140,448,48,78,79,313.53119928561415,-0.5664207988203122,2.4228099999999992,0.0
13141,451,49,82,80,316.46880071438585,-0.5664207988203122,2.4228099999999992,10.0
13142,454,49,84,82,319.3987053549955,-0.5664207988203122,2.4228099999999992,20.0
13143,457,49,84,83,318.7152891054288,-0.5664207988203122,2.4228099999999992,30.0
13144,457,49,88,83,323.9726266148964,-0.5664207988203122,2.4228099999999992,40.0
13145,451,49,100,84,199.38451567935783,-0.5664207988203122,2.4228099999999992,50.0
13146,446,48,110,85,200.13630342824814,-0.5664207988203122,2.4228099999999992,60.0
13147,440,48,116,85,195.25511870305775,-0.5664207988203122,2.4228099999999992,70.0
13148,435,48,119,84,196.38954033403476,-0.5664207988203122,2.4228099999999992,80.0
13149,431,47,120,83,195.61098853367966,-0.5664207988203122,2.4228099999999992,90.0
13150,427,47,119,82,197.10272896905238,-0.5664207988203122,2.4228099999999992,100.0
13151,429,47,123,83,195.03781590358224,-0.5664207988203122,2.4228099999999992,110.0
13152,432,48,126,85,196.69924423399362,-0.5664207988203122,2.4228099999999992,120.0
13153,436,49,126,87,203.49856567595208,-0.5664207988203122,2.4228099999999992,130.0
13154,440,50,120,89,209.35775354279127,-0.5664207988203122,2.4228099999999992,140.0
13155,445,51,112,90,211.23921488820875,-0.5664207988203122,2.4228099999999992,150.0
13156,450,52,101,92,218.79655209830815,-0.5664207988203122,2.4228099999999992,160.0
13157,456,53,86,92,233.13010235415598,-0.5664207988203122,2.4228099999999992,170.0
13158,455,53,82,92,247.6198649480404,-0.5664207988203122,2.4228099999999992,180.0
13159,452,53,80,91,138.81407483429035,-0.5664207988203122,2.4228099999999992,190.0
13160,448,52,77,91,291.0375110254218,-0.5664207988203122,2.4228099999999992,200.0
13161,450,51,83,90,307.7939429986167,-0.5664207988203122,2.4228099999999992,210.0
13162,457,50,96,89,320.9468630539735,-0.5664207988203122,2.4228099999999992,220.0
13163,463,50,106,88,328.90268711422056,-0.5664207988203122,2.4228099999999992,230.0
13164,468,48,116,85,331.4486081270398,-0.5664207988203122,2.4228099999999992,240.0
13165,472,47,120,83,336.7054367461056,-0.5664207988203122,2.4228099999999992,250.0
13166,475,47,123,82,338.0615195322935,-0.5664207988203122,2.4228099999999992,260.0
13167,478,47,121,83,339.6235647861636,-0.5664207988203122,2.4228099999999992,270.0
13168,481,48,116,84,340.01689347810003,-0.5664207988203122,2.4228099999999992,280.0
13169,480,48,116,85,346.9447527762034,-0.5664207988203122,2.4228099999999992,290.0
13170,476,49,117,84,346.7151335150978,-0.5664207988203122,2.4228099999999992,300.0
13171,472,49,116,84,348.9964591482505,-0.5664207988203122,2.4228099999999992,310.0
13172,467,49,110,83,345.17352002964435,-0.5664207988203122,2.4228099999999992,320.0
13173,461,49,103,83,344.89890183861456,-0.5664207988203122,2.4228099999999992,330.0
13174,456,49,93,82,342.82409638425327,-0.5664207988203122,2.4228099999999992,340.0
13175,450,49,82,80,131.9059419410829,-0.5664207988203122,2.4228099999999992,350.0
13176,482,48,78,79,312.76882539196873,-0.4664207988203122,2.4228099999999992,0.0
13177,485,49,80,81,314.2559407971113,-0.4664207988203122,2.4228099999999992,10.0
13178,487,49,83,82,319.5139884580013,-0.4664207988203122,2.4228099999999992,20.0
13179,490,49,83,83,320.33215888165955,-0.4664207988203122,2.4228099999999992,30.0
13180,488,49,90,84,321.00900595749454,-0.4664207988203122,2.4228099999999992,40.0
13181,482,49,101,84,198.74134044519272,-0.4664207988203122,2.4228099999999992,50.0
13182,477,49,110,84,196.7826441452707,-0.4664207988203122,2.4228099999999992,60.0
13183,472,48,116,85,195.25511870305775,-0.4664207988203122,2.4228099999999992,70.0
13184,467,48,118,84,196.38954033403476,-0.4664207988203122,2.4228099999999992,80.0
13185,463,47,120,83,196.62075691389202,-0.4664207988203122,2.4228099999999992,90.0
13186,460,47,119,82,193.82865097228017,-0.4664207988203122,2.4228099999999992,100.0
13187,462,47,123,83,194.03624346792648,-0.4664207988203122,2.4228099999999992,110.0
13188,466,48,124,85,204.12098311944257,-0.4664207988203122,2.4228099999999992,120.0
13189,469,49,123,87,204.5074052301297,-0.4664207988203122,2.4228099999999992,130.0
13190,473,50,119,89,211.50426671920417,-0.4664207988203122,2.4228099999999992,140.0
13191,478,51,109,90,215.05942696688697,-0.4664207988203122,2.4228099999999992,150.0
13192,484,52,98,92,221.26860300083953,-0.4664207988203122,2.4228099999999992,160.0
13193,490,53,82,92,233.901716032892,-0.4664207988203122,2.4228099999999992,170.0
13194,487,53,79,92,253.90918365114783,-0.4664207988203122,2.4228099999999992,180.0
13195,484,53,78,92,274.31602751986566,-0.4664207988203122,2.4228099999999992,190.0
13196,481,52,75,91,293.86017519134236,-0.4664207988203122,2.4228099999999992,200.0
13197,485,51,84,90,311.7845160082518,-0.4664207988203122,2.4228099999999992,210.0
13198,491,50,97,89,322.1250163489018,-0.4664207988203122,2.4228099999999992,220.0
13199,497,49,108,87,329.96671956400485,-0.4664207988203122,2.4228099999999992,230.0
13200,501,48,116,85,335.43282867939865,-0.4664207988203122,2.4228099999999992,240.0
13201,505,47,121,83,335.73870914752223,-0.4664207988203122,2.4228099999999992,250.0
13202,509,47,122,82,338.47739989209293,-0.4664207988203122,2.4228099999999992,260.0
13203,511,47,119,83,339.07549825507886,-0.4664207988203122,2.4228099999999992,270.0
13204,514,48,114,84,341.3010171958189,-0.4664207988203122,2.4228099999999992,280.0
13205,512,48,116,85,343.6104596659652,-0.4664207988203122,2.4228099999999992,290.0
13206,508,49,116,84,346.5347919051883,-0.4664207988203122,2.4228099999999992,300.0
13207,503,49,113,84,345.579226872489,-0.4664207988203122,2.4228099999999992,310.0
13208,498,49,107,84,343.14160123226173,-0.4664207988203122,2.4228099999999992,320.0
13209,493,49,100,82,342.42874122167757,-0.4664207988203122,2.4228099999999992,330.0
13210,488,49,90,82,338.5870305251282,-0.4664207988203122,2.4228099999999992,340.0
13211,482,49,78,80,131.08175113593262,-0.4664207988203122,2.4228099999999992,350.0
13212,515,48,77,79,311.98721249581666,-0.3664207988203122,2.4228099999999992,0.0
13213,518,49,81,80,313.492564241225,-0.3664207988203122,2.4228099999999992,10.0
13214,521,49,81,82,318.81407483429035,-0.3664207988203122,2.4228099999999992,20.0
13215,524,49,81,82,318.81407483429035,-0.3664207988203122,2.4228099999999992,30.0
13216,519,49,93,84,323.3438915840331,-0.3664207988203122,2.4228099999999992,40.0
13217,513,49,103,84,197.24145939893998,-0.3664207988203122,2.4228099999999992,50.0
13218,508,49,111,84,195.70863782901574,-0.3664207988203122,2.4228099999999992,60.0
13219,503,48,115,85,196.62075691389202,-0.3664207988203122,2.4228099999999992,70.0
13220,499,48,118,84,194.82647997035568,-0.3664207988203122,2.4228099999999992,80.0
13221,495,47,118,83,197.65012421993012,-0.3664207988203122,2.4228099999999992,90.0
13222,494,47,118,82,195.70863782901574,-0.3664207988203122,2.4228099999999992,100.0
13223,496,47,123,82,195.61098853367966,-0.3664207988203122,2.4228099999999992,110.0
13224,499,48,124,85,202.38013505195957,-0.3664207988203122,2.4228099999999992,120.0
13225,503,49,122,87,203.8059435184577,-0.3664207988203122,2.4228099999999992,130.0
13226,507,50,116,89,211.50426671920417,-0.3664207988203122,2.4228099999999992,140.0
13227,512,51,107,90,213.69006752597977,-0.3664207988203122,2.4228099999999992,150.0
13228,518,52,92,92,225.62959860841025,-0.3664207988203122,2.4228099999999992,160.0
13229,523,52,78,91,237.68038349181984,-0.3664207988203122,2.4228099999999992,170.0
13230,520,53,78,92,253.6104596659652,-0.3664207988203122,2.4228099999999992,180.0
13231,517,53,75,92,277.5238204386386,-0.3664207988203122,2.4228099999999992,190.0
13232,514,52,72,91,297.01266534793854,-0.3664207988203122,2.4228099999999992,200.0
13233,519,51,85,90,312.4551956201869,-0.3664207988203122,2.4228099999999992,210.0
13234,526,50,98,89,320.82634202955575,-0.3664207988203122,2.4228099999999992,220.0
13235,531,49,110,87,328.90268711422056,-0.3664207988203122,2.4228099999999992,230.0
13236,535,48,117,85,333.76806006684336,-0.3664207988203122,2.4228099999999992,240.0
13237,538,47,121,82,337.09423034158283,-0.3664207988203122,2.4228099999999992,250.0
13238,542,47,121,82,340.6021875514418,-0.3664207988203122,2.4228099999999992,260.0
13239,544,47,119,83,337.7509763427876,-0.3664207988203122,2.4228099999999992,270.0
13240,547,48,114,84,341.3010171958189,-0.3664207988203122,2.4228099999999992,280.0
13241,544,49,116,84,348.69006752597977,-0.3664207988203122,2.4228099999999992,290.0
13242,540,49,116,84,348.0706778227617,-0.3664207988203122,2.4228099999999992,300.0
13243,535,49,112,84,345.3791260113683,-0.3664207988203122,2.4228099999999992,310.0
13244,530,49,106,84,344.29136217098426,-0.3664207988203122,2.4228099999999992,320.0
13245,525,49,98,82,341.8619178444027,-0.3664207988203122,2.4228099999999992,330.0
13246,519,49,87,82,339.8293465881496,-0.3664207988203122,2.4228099999999992,340.0
13247,514,49,74,80,308.8298249049704,-0.3664207988203122,2.4228099999999992,350.0
13248,549,48,75,79,311.18592516570965,-0.2664207988203122,2.4228099999999992,0.0
13249,552,49,78,80,312.70938995736145,-0.2664207988203122,2.4228099999999992,10.0
13250,555,49,79,82,318.0940580589171,-0.2664207988203122,2.4228099999999992,20.0
13251,557,49,82,82,318.0940580589171,-0.2664207988203122,2.4228099999999992,30.0
13252,551,49,94,84,199.44003482817618,-0.2664207988203122,2.4228099999999992,40.0
13253,545,49,103,84,197.85031830221683,-0.2664207988203122,2.4228099999999992,50.0
13254,540,48,111,85,196.53483785734514,-0.2664207988203122,2.4228099999999992,60.0
13255,535,48,116,85,194.03624346792648,-0.2664207988203122,2.4228099999999992,70.0
13256,531,48,118,84,197.40270413135627,-0.2664207988203122,2.4228099999999992,80.0
13257,527,48,116,84,197.10272896905238,-0.2664207988203122,2.4228099999999992,90.0
13258,527,47,119,82,197.3540246362613,-0.2664207988203122,2.4228099999999992,100.0
13259,530,47,122,83,197.1619188028653,-0.2664207988203122,2.4228099999999992,110.0
13260,533,48,122,85,201.3706222693432,-0.2664207988203122,2.4228099999999992,120.0
13261,536,49,119,87,207.9371428265386,-0.2664207988203122,2.4228099999999992,130.0
13262,541,50,113,89,211.92087621993318,-0.2664207988203122,2.4228099999999992,140.0
13263,546,51,104,90,219.05313694602648,-0.2664207988203122,2.4228099999999992,150.0
13264,552,52,90,91,228.2154839917482,-0.2664207988203122,2.4228099999999992,160.0
13265,555,53,77,92,241.23235066115618,-0.2664207988203122,2.4228099999999992,170.0
13266,552,53,76,92,260.1806993612421,-0.2664207988203122,2.4228099999999992,180.0
13267,549,53,73,92,280.6849124000027,-0.2664207988203122,2.4228099999999992,190.0
13268,548,52,72,92,300.9637565320735,-0.2664207988203122,2.4228099999999992,200.0
13269,554,51,88,90,315.6295986084103,-0.2664207988203122,2.4228099999999992,210.0
13270,559,50,101,89,323.13010235415595,-0.2664207988203122,2.4228099999999992,220.0
13271,564,49,110,87,329.96671956400485,-0.2664207988203122,2.4228099999999992,230.0
13272,568,48,117,85,336.11350007836523,-0.2664207988203122,2.4228099999999992,240.0
13273,572,47,121,82,337.4964715002326,-0.2664207988203122,2.4228099999999992,250.0
13274,575,47,121,82,337.6198649480404,-0.2664207988203122,2.4228099999999992,260.0
13275,578,47,116,83,338.9624889745782,-0.2664207988203122,2.4228099999999992,270.0
13276,579,48,114,84,340.51387042753424,-0.2664207988203122,2.4228099999999992,280.0
13277,575,48,115,85,342.8380811971347,-0.2664207988203122,2.4228099999999992,290.0
13278,571,48,115,85,347.1249984403875,-0.2664207988203122,2.4228099999999992,300.0
13279,567,49,110,84,344.96218409641773,-0.2664207988203122,2.4228099999999992,310.0
13280,561,49,105,83,342.96223220437435,-0.2664207988203122,2.4228099999999992,320.0
13281,556,49,95,83,344.05460409907715,-0.2664207988203122,2.4228099999999992,330.0
13282,550,49,83,82,128.48019824834302,-0.2664207988203122,2.4228099999999992,340.0
13283,547,49,73,80,311.0817511359326,-0.2664207988203122,2.4228099999999992,350.0
13284,583,48,75,79,311.18592516570965,-0.16642079882031222,2.4228099999999992,0.0
13285,586,49,77,80,311.9059419410829,-0.16642079882031222,2.4228099999999992,10.0
13286,589,49,78,82,315.76389846093,-0.16642079882031222,2.4228099999999992,20.0
13287,587,49,85,82,320.4773687288289,-0.16642079882031222,2.4228099999999992,30.0
13288,583,49,96,83,199.72227776444706,-0.16642079882031222,2.4228099999999992,40.0
13289,577,48,105,85,198.43494882292202,-0.16642079882031222,2.4228099999999992,50.0
13290,572,48,112,85,195.47863816541837,-0.16642079882031222,2.4228099999999992,60.0
13291,567,48,116,85,195.61098853367966,-0.16642079882031222,2.4228099999999992,70.0
13292,563,48,116,84,196.62075691389202,-0.16642079882031222,2.4228099999999992,80.0
13293,559,47,114,83,195.47863816541837,-0.16642079882031222,2.4228099999999992,90.0
13294,560,47,119,82,204.3045492659367,-0.16642079882031222,2.4228099999999992,100.0
13295,563,47,122,82,205.49755149333777,-0.16642079882031222,2.4228099999999992,110.0
13296,566,48,122,85,205.52969799053304,-0.16642079882031222,2.4228099999999992,120.0
13297,571,49,118,87,205.52969799053304,-0.16642079882031222,2.4228099999999992,130.0
13298,575,50,111,89,211.92087621993318,-0.16642079882031222,2.4228099999999992,140.0
13299,580,51,100,90,218.395164503246,-0.16642079882031222,2.4228099999999992,150.0
13300,585,52,86,92,229.60009566626326,-0.16642079882031222,2.4228099999999992,160.0
13301,588,53,76,92,241.6309537067214,-0.16642079882031222,2.4228099999999992,170.0
13302,585,53,74,92,263.54118362128133,-0.16642079882031222,2.4228099999999992,180.0
13303,582,53,73,92,282.7575321608767,-0.16642079882031222,2.4228099999999992,190.0
13304,582,52,74,92,301.2930389959202,-0.16642079882031222,2.4228099999999992,200.0
13305,587,51,91,90,317.4895529219991,-0.16642079882031222,2.4228099999999992,210.0
13306,593,50,104,89,324.2726017772003,-0.16642079882031222,2.4228099999999992,220.0
13307,597,49,113,87,328.2405199151872,-0.16642079882031222,2.4228099999999992,230.0
13308,602,48,119,85,335.1196331408183,-0.16642079882031222,2.4228099999999992,240.0
13309,605,47,121,82,340.6021875514418,-0.16642079882031222,2.4228099999999992,250.0
13310,609,47,120,82,337.3194403929751,-0.16642079882031222,2.4228099999999992,260.0
13311,611,47,117,83,339.44395478041656,-0.16642079882031222,2.4228099999999992,270.0
13312,611,48,114,84,342.34987578006985,-0.16642079882031222,2.4228099999999992,280.0
13313,606,48,115,85,343.6104596659652,-0.16642079882031222,2.4228099999999992,290.0
13314,603,48,114,85,343.6104596659652,-0.16642079882031222,2.4228099999999992,300.0
13315,598,49,109,84,345.5559642755078,-0.16642079882031222,2.4228099999999992,310.0
13316,593,49,102,84,344.42745640318975,-0.16642079882031222,2.4228099999999992,320.0
13317,587,49,93,82,338.9624889745782,-0.16642079882031222,2.4228099999999992,330.0
13318,582,49,81,82,129.36931724236476,-0.16642079882031222,2.4228099999999992,340.0
13319,581,49,73,80,307.9716037610504,-0.16642079882031222,2.4228099999999992,350.0
13320,617,48,75,79,311.18592516570965,-0.06642079882031221,2.4228099999999992,0.0
13321,620,49,76,80,314.23610153907,-0.06642079882031221,2.4228099999999992,10.0
13322,623,49,76,82,312.6467031338917,-0.06642079882031221,2.4228099999999992,20.0
13323,619,49,87,82,318.9182488640674,-0.06642079882031221,2.4228099999999992,30.0
13324,614,49,98,84,199.05770451012833,-0.06642079882031221,2.4228099999999992,40.0
13325,609,49,106,84,198.15270588665115,-0.06642079882031221,2.4228099999999992,50.0
13326,603,49,112,84,194.4440357244922,-0.06642079882031221,2.4228099999999992,60.0
13327,598,48,115,84,197.40270413135627,-0.06642079882031221,2.4228099999999992,70.0
13328,594,48,115,84,196.62075691389202,-0.06642079882031221,2.4228099999999992,80.0
13329,591,47,114,83,193.82865097228017,-0.06642079882031221,2.4228099999999992,90.0
13330,594,47,120,83,203.96248897457818,-0.06642079882031221,2.4228099999999992,100.0
13331,596,47,121,82,202.6805596070249,-0.06642079882031221,2.4228099999999992,110.0
13332,600,48,120,85,203.8059435184577,-0.06642079882031221,2.4228099999999992,120.0
