Image,Center_X,Center_Y,Width,Height,x_position,y_position
2986,652,10,88,21,0.11825652420520782,3.8848764896392822
2987,651,9,87,18,0.11825652420520782,3.9348764419555664
2988,651,8,86,16,0.11825652420520782,3.9848763942718506
2989,651,7,86,14,0.11825652420520782,4.034876346588135
2990,650,6,84,12,0.11825652420520782,4.084876537322998
2991,649,5,83,10,0.11825652420520782,4.134876251220703
2992,648,4,79,8,0.11825652420520782,4.184876441955566
2993,855,619,439,202,0.16825652122497559,0.5348764061927795
2994,842,603,414,233,0.16825652122497559,0.5848764181137085
2995,829,589,391,262,0.16825652122497559,0.6348764300346375
2996,818,566,371,268,0.16825652122497559,0.6848764419555664
2997,809,531,354,246,0.16825652122497559,0.7348764538764954
2998,800,499,338,226,0.16825652122497559,0.7848764061927795
2999,792,469,322,209,0.16825652122497559,0.8348764181137085
3000,784,443,309,194,0.16825652122497559,0.8848764300346375
3001,778,418,296,181,0.16825652122497559,0.9348764419555664
3002,771,395,285,169,0.16825652122497559,0.9848764538764954
3003,766,375,274,158,0.16825652122497559,1.0348764657974243
3004,760,355,265,149,0.16825652122497559,1.0848764181137085
3005,755,337,255,139,0.16825652122497559,1.1348763704299927
3006,750,320,247,131,0.16825652122497559,1.1848764419555664
3007,746,304,239,125,0.16825652122497559,1.2348763942718506
3008,742,290,231,118,0.16825652122497559,1.2848764657974243
3009,738,276,225,112,0.16825652122497559,1.3348764181137085
3010,735,263,218,107,0.16825652122497559,1.3848763704299927
3011,731,251,211,102,0.16825652122497559,1.4348764419555664
3012,728,239,206,97,0.16825652122497559,1.4848763942718506
3013,725,228,200,93,0.16825652122497559,1.5348764657974243
3014,722,217,195,89,0.16825652122497559,1.5848764181137085
3015,720,208,190,86,0.16825652122497559,1.6348763704299927
3016,717,199,185,82,0.16825652122497559,1.6848764419555664
3017,714,190,181,78,0.16825652122497559,1.7348763942718506
3018,712,181,177,75,0.16825652122497559,1.7848764657974243
3019,710,173,172,73,0.16825652122497559,1.8348764181137085
3020,708,165,168,71,0.16825652122497559,1.8848763704299927
3021,706,158,164,68,0.16825652122497559,1.9348764419555664
3022,704,151,162,66,0.16825652122497559,1.9848763942718506
3023,702,144,158,63,0.16825652122497559,2.0348763465881348
3024,700,137,155,61,0.16825652122497559,2.084876537322998
3025,698,131,151,59,0.16825652122497559,2.1348764896392822
3026,697,125,148,57,0.16825652122497559,2.1848764419555664
3027,695,120,145,56,0.16825652122497559,2.2348763942718506
3028,694,114,142,54,0.16825652122497559,2.2848763465881348
3029,692,109,139,52,0.16825652122497559,2.334876537322998
3030,691,104,138,50,0.16825652122497559,2.3848764896392822
3031,689,99,135,50,0.16825652122497559,2.4348764419555664
3032,688,94,133,48,0.16825652122497559,2.4848763942718506
3033,687,89,130,47,0.16825652122497559,2.5348763465881348
3034,686,85,128,45,0.16825652122497559,2.584876537322998
3035,685,81,126,44,0.16825652122497559,2.6348764896392822
3036,684,77,124,44,0.16825652122497559,2.6848764419555664
3037,682,73,121,42,0.16825652122497559,2.7348763942718506
3038,681,69,119,42,0.16825652122497559,2.7848763465881348
3039,680,65,118,40,0.16825652122497559,2.834876537322998
3040,679,61,116,39,0.16825652122497559,2.8848764896392822
3041,678,58,115,38,0.16825652122497559,2.9348764419555664
3042,677,55,113,38,0.16825652122497559,2.9848763942718506
3043,676,51,111,37,0.16825652122497559,3.0348763465881348
3044,675,48,109,36,0.16825652122497559,3.084876537322998
3045,675,45,108,36,0.16825652122497559,3.1348764896392822
3046,674,42,106,34,0.16825652122497559,3.1848764419555664
3047,673,39,105,34,0.16825652122497559,3.2348763942718506
3048,672,36,103,33,0.16825652122497559,3.2848763465881348
3049,672,33,102,33,0.16825652122497559,3.334876537322998
3050,671,31,100,32,0.16825652122497559,3.3848764896392822
3051,670,28,99,32,0.16825652122497559,3.4348764419555664
3052,669,25,97,31,0.16825652122497559,3.4848763942718506
3053,669,23,96,30,0.16825652122497559,3.5348763465881348
3054,668,20,96,29,0.16825652122497559,3.584876537322998
3055,667,18,95,29,0.16825652122497559,3.6348764896392822
3056,666,16,93,28,0.16825652122497559,3.6848764419555664
3057,666,13,92,27,0.16825652122497559,3.7348763942718506
3058,665,12,91,25,0.16825652122497559,3.7848763465881348
3059,665,11,90,23,0.16825652122497559,3.834876537322998
3060,664,10,89,20,0.16825652122497559,3.8848764896392822
3061,664,9,88,18,0.16825652122497559,3.9348764419555664
3062,663,8,87,16,0.16825652122497559,3.9848763942718506
3063,663,7,86,14,0.16825652122497559,4.034876346588135
3064,662,5,84,11,0.16825652122497559,4.084876537322998
3065,661,4,82,9,0.16825652122497559,4.134876251220703
3066,660,3,78,7,0.16825652122497559,4.184876441955566
3067,916,618,445,204,0.21825651824474335,0.5348764061927795
3068,899,602,419,235,0.21825651824474335,0.5848764181137085
3069,884,588,396,264,0.21825651824474335,0.6348764300346375
3070,870,564,375,268,0.21825651824474335,0.6848764419555664
3071,858,529,357,246,0.21825651824474335,0.7348764538764954
3072,847,497,340,226,0.21825651824474335,0.7848764061927795
3073,837,468,324,208,0.21825651824474335,0.8348764181137085
3074,827,441,311,194,0.21825651824474335,0.8848764300346375
3075,819,417,298,180,0.21825651824474335,0.9348764419555664
3076,811,394,287,168,0.21825651824474335,0.9848764538764954
3077,804,373,276,157,0.21825651824474335,1.0348764657974243
3078,797,354,265,148,0.21825651824474335,1.0848764181137085
3079,791,336,256,140,0.21825651824474335,1.1348763704299927
3080,785,319,248,132,0.21825651824474335,1.1848764419555664
3081,780,303,240,125,0.21825651824474335,1.2348763942718506
3082,775,289,232,118,0.21825651824474335,1.2848764657974243
3083,770,275,226,112,0.21825651824474335,1.3348764181137085
3084,765,262,219,106,0.21825651824474335,1.3848763704299927
3085,761,250,212,102,0.21825651824474335,1.4348764419555664
3086,757,238,206,97,0.21825651824474335,1.4848763942718506
3087,753,227,201,93,0.21825651824474335,1.5348764657974243
3088,750,217,196,88,0.21825651824474335,1.5848764181137085
3089,746,207,191,85,0.21825651824474335,1.6348763704299927
3090,743,198,186,82,0.21825651824474335,1.6848764419555664
3091,740,189,181,78,0.21825651824474335,1.7348763942718506
3092,737,180,177,75,0.21825651824474335,1.7848764657974243
3093,734,172,173,73,0.21825651824474335,1.8348764181137085
3094,731,165,169,70,0.21825651824474335,1.8848763704299927
3095,729,157,165,67,0.21825651824474335,1.9348764419555664
3096,726,150,161,65,0.21825651824474335,1.9848763942718506
3097,724,143,158,63,0.21825651824474335,2.0348763465881348
3098,722,137,154,61,0.21825651824474335,2.084876537322998
3099,720,130,152,59,0.21825651824474335,2.1348764896392822
3100,718,125,148,58,0.21825651824474335,2.1848764419555664
3101,716,119,146,56,0.21825651824474335,2.2348763942718506
3102,714,114,142,54,0.21825651824474335,2.2848763465881348
3103,712,108,140,53,0.21825651824474335,2.334876537322998
3104,710,103,137,51,0.21825651824474335,2.3848764896392822
3105,708,98,135,49,0.21825651824474335,2.4348764419555664
3106,707,94,132,48,0.21825651824474335,2.4848763942718506
3107,705,89,131,46,0.21825651824474335,2.5348763465881348
3108,704,84,128,45,0.21825651824474335,2.584876537322998
3109,702,80,125,45,0.21825651824474335,2.6348764896392822
3110,701,76,124,43,0.21825651824474335,2.6848764419555664
3111,700,72,122,42,0.21825651824474335,2.7348763942718506
3112,698,68,120,41,0.21825651824474335,2.7848763465881348
3113,697,65,118,40,0.21825651824474335,2.834876537322998
3114,696,61,116,40,0.21825651824474335,2.8848764896392822
3115,694,57,115,39,0.21825651824474335,2.9348764419555664
3116,693,54,113,38,0.21825651824474335,2.9848763942718506
3117,692,50,111,37,0.21825651824474335,3.0348763465881348
3118,691,48,110,36,0.21825651824474335,3.084876537322998
3119,690,44,108,35,0.21825651824474335,3.1348764896392822
3120,689,41,106,35,0.21825651824474335,3.1848764419555664
3121,688,38,104,33,0.21825651824474335,3.2348763942718506
3122,687,35,104,33,0.21825651824474335,3.2848763465881348
3123,686,33,102,32,0.21825651824474335,3.334876537322998
3124,685,30,100,32,0.21825651824474335,3.3848764896392822
3125,684,27,99,31,0.21825651824474335,3.4348764419555664
3126,683,25,98,30,0.21825651824474335,3.4848763942718506
3127,682,22,97,29,0.21825651824474335,3.5348763465881348
3128,681,20,95,30,0.21825651824474335,3.584876537322998
3129,681,17,94,29,0.21825651824474335,3.6348764896392822
3130,679,15,93,29,0.21825651824474335,3.6848764419555664
3131,679,13,92,27,0.21825651824474335,3.7348763942718506
3132,678,12,91,25,0.21825651824474335,3.7848763465881348
3133,677,11,89,22,0.21825651824474335,3.834876537322998
3134,677,10,88,20,0.21825651824474335,3.8848764896392822
3135,676,9,88,18,0.21825651824474335,3.9348764419555664
3136,675,7,87,15,0.21825651824474335,3.9848763942718506
3137,675,6,86,13,0.21825651824474335,4.034876346588135
3138,674,5,84,11,0.21825651824474335,4.084876537322998
3139,673,4,82,9,0.21825651824474335,4.134876251220703
3140,672,3,78,7,0.21825651824474335,4.184876441955566
3141,978,617,452,206,0.2682565152645111,0.5348764061927795
3142,957,601,425,237,0.2682565152645111,0.5848764181137085
3143,939,587,401,265,0.2682565152645111,0.6348764300346375
3144,923,562,380,267,0.2682565152645111,0.6848764419555664
3145,908,527,360,244,0.2682565152645111,0.7348764538764954
3146,894,495,343,225,0.2682565152645111,0.7848764061927795
3147,882,466,328,208,0.2682565152645111,0.8348764181137085
3148,871,439,314,193,0.2682565152645111,0.8848764300346375
3149,861,415,300,180,0.2682565152645111,0.9348764419555664
3150,851,393,289,168,0.2682565152645111,0.9848764538764954
3151,842,372,277,158,0.2682565152645111,1.0348764657974243
3152,834,353,267,148,0.2682565152645111,1.0848764181137085
3153,827,334,258,139,0.2682565152645111,1.1348763704299927
3154,820,318,250,132,0.2682565152645111,1.1848764419555664
3155,813,302,241,125,0.2682565152645111,1.2348763942718506
3156,807,288,233,118,0.2682565152645111,1.2848764657974243
3157,801,274,227,112,0.2682565152645111,1.3348764181137085
3158,796,261,220,106,0.2682565152645111,1.3848763704299927
3159,790,248,213,101,0.2682565152645111,1.4348764419555664
3160,786,237,207,97,0.2682565152645111,1.4848763942718506
3161,781,226,201,93,0.2682565152645111,1.5348764657974243
3162,777,216,196,88,0.2682565152645111,1.5848764181137085
3163,773,206,191,85,0.2682565152645111,1.6348763704299927
3164,769,197,186,82,0.2682565152645111,1.6848764419555664
3165,765,188,181,78,0.2682565152645111,1.7348763942718506
3166,762,179,178,75,0.2682565152645111,1.7848764657974243
3167,758,171,173,73,0.2682565152645111,1.8348764181137085
3168,755,164,169,70,0.2682565152645111,1.8848763704299927
3169,752,156,165,67,0.2682565152645111,1.9348764419555664
3170,749,149,162,65,0.2682565152645111,1.9848763942718506
3171,746,142,159,63,0.2682565152645111,2.0348763465881348
3172,743,136,155,61,0.2682565152645111,2.084876537322998
3173,741,130,152,59,0.2682565152645111,2.1348764896392822
3174,738,124,149,57,0.2682565152645111,2.1848764419555664
3175,736,118,146,55,0.2682565152645111,2.2348763942718506
3176,734,113,143,54,0.2682565152645111,2.2848763465881348
3177,732,108,140,52,0.2682565152645111,2.334876537322998
3178,730,102,138,51,0.2682565152645111,2.3848764896392822
3179,727,97,135,49,0.2682565152645111,2.4348764419555664
3180,725,93,133,48,0.2682565152645111,2.4848763942718506
3181,724,88,130,47,0.2682565152645111,2.5348763465881348
3182,722,84,128,46,0.2682565152645111,2.584876537322998
3183,720,80,126,44,0.2682565152645111,2.6348764896392822
3184,718,75,124,43,0.2682565152645111,2.6848764419555664
3185,717,72,122,42,0.2682565152645111,2.7348763942718506
3186,715,67,120,41,0.2682565152645111,2.7848763465881348
3187,714,64,118,40,0.2682565152645111,2.834876537322998
3188,712,60,116,39,0.2682565152645111,2.8848764896392822
3189,710,57,115,38,0.2682565152645111,2.9348764419555664
3190,709,53,113,37,0.2682565152645111,2.9848763942718506
3191,707,50,111,37,0.2682565152645111,3.0348763465881348
3192,706,47,109,36,0.2682565152645111,3.084876537322998
3193,705,44,108,36,0.2682565152645111,3.1348764896392822
3194,704,41,106,34,0.2682565152645111,3.1848764419555664
3195,702,38,105,34,0.2682565152645111,3.2348763942718506
3196,701,35,103,33,0.2682565152645111,3.2848763465881348
3197,700,32,102,33,0.2682565152645111,3.334876537322998
3198,699,30,101,32,0.2682565152645111,3.3848764896392822
3199,698,27,100,31,0.2682565152645111,3.4348764419555664
3200,697,24,98,31,0.2682565152645111,3.4848763942718506
3201,696,22,96,30,0.2682565152645111,3.5348763465881348
3202,695,19,96,29,0.2682565152645111,3.584876537322998
3203,694,17,94,29,0.2682565152645111,3.6348764896392822
3204,693,15,94,28,0.2682565152645111,3.6848764419555664
3205,692,13,92,27,0.2682565152645111,3.7348763942718506
3206,691,12,91,24,0.2682565152645111,3.7848763465881348
3207,690,11,90,22,0.2682565152645111,3.834876537322998
3208,689,9,89,19,0.2682565152645111,3.8848764896392822
3209,688,8,87,17,0.2682565152645111,3.9348764419555664
3210,687,7,87,15,0.2682565152645111,3.9848763942718506
3211,687,6,86,13,0.2682565152645111,4.034876346588135
3212,686,5,84,11,0.2682565152645111,4.084876537322998
3213,684,4,81,9,0.2682565152645111,4.134876251220703
3214,683,3,77,7,0.2682565152645111,4.184876441955566
3215,1038,616,459,208,0.31825652718544006,0.5348764061927795
3216,1016,600,432,239,0.31825652718544006,0.5848764181137085
3217,994,586,407,267,0.31825652718544006,0.6348764300346375
3218,974,560,385,267,0.31825652718544006,0.6848764419555664
3219,957,525,365,244,0.31825652718544006,0.7348764538764954
3220,942,493,348,225,0.31825652718544006,0.7848764061927795
3221,927,464,331,207,0.31825652718544006,0.8348764181137085
3222,914,438,317,192,0.31825652718544006,0.8848764300346375
3223,902,413,303,179,0.31825652718544006,0.9348764419555664
3224,891,391,291,167,0.31825652718544006,0.9848764538764954
3225,881,370,280,157,0.31825652718544006,1.0348764657974243
3226,871,351,269,147,0.31825652718544006,1.0848764181137085
3227,863,333,260,139,0.31825652718544006,1.1348763704299927
3228,854,316,251,131,0.31825652718544006,1.1848764419555664
3229,847,301,242,124,0.31825652718544006,1.2348763942718506
3230,839,286,235,117,0.31825652718544006,1.2848764657974243
3231,833,273,228,112,0.31825652718544006,1.3348764181137085
3232,826,260,221,106,0.31825652718544006,1.3848763704299927
3233,821,247,214,101,0.31825652718544006,1.4348764419555664
3234,815,236,208,97,0.31825652718544006,1.4848763942718506
3235,810,225,202,93,0.31825652718544006,1.5348764657974243
3236,804,215,197,88,0.31825652718544006,1.5848764181137085
3237,800,205,192,85,0.31825652718544006,1.6348763704299927
3238,795,196,187,82,0.31825652718544006,1.6848764419555664
3239,791,187,182,78,0.31825652718544006,1.7348763942718506
3240,787,178,178,75,0.31825652718544006,1.7848764657974243
3241,783,170,174,73,0.31825652718544006,1.8348764181137085
3242,779,163,170,70,0.31825652718544006,1.8848763704299927
3243,775,155,165,67,0.31825652718544006,1.9348764419555664
3244,772,148,162,65,0.31825652718544006,1.9848763942718506
3245,768,142,159,62,0.31825652718544006,2.0348763465881348
3246,765,135,155,61,0.31825652718544006,2.084876537322998
3247,762,129,153,59,0.31825652718544006,2.1348764896392822
3248,759,123,149,57,0.31825652718544006,2.1848764419555664
3249,757,117,146,55,0.31825652718544006,2.2348763942718506
3250,754,112,144,54,0.31825652718544006,2.2848763465881348
3251,751,107,141,52,0.31825652718544006,2.334876537322998
3252,749,102,138,50,0.31825652718544006,2.3848764896392822
3253,746,97,135,50,0.31825652718544006,2.4348764419555664
3254,744,92,133,48,0.31825652718544006,2.4848763942718506
3255,742,88,130,46,0.31825652718544006,2.5348763465881348
3256,740,83,128,45,0.31825652718544006,2.584876537322998
3257,738,79,126,44,0.31825652718544006,2.6348764896392822
3258,736,75,124,43,0.31825652718544006,2.6848764419555664
3259,734,71,122,42,0.31825652718544006,2.7348763942718506
3260,732,67,120,41,0.31825652718544006,2.7848763465881348
3261,730,63,118,41,0.31825652718544006,2.834876537322998
3262,728,60,117,40,0.31825652718544006,2.8848764896392822
3263,726,56,115,39,0.31825652718544006,2.9348764419555664
3264,725,53,112,38,0.31825652718544006,2.9848763942718506
3265,723,49,111,37,0.31825652718544006,3.0348763465881348
3266,722,46,110,35,0.31825652718544006,3.084876537322998
3267,720,43,108,35,0.31825652718544006,3.1348764896392822
3268,719,40,106,35,0.31825652718544006,3.1848764419555664
3269,717,37,105,33,0.31825652718544006,3.2348763942718506
3270,716,34,104,33,0.31825652718544006,3.2848763465881348
3271,715,32,102,32,0.31825652718544006,3.334876537322998
3272,713,29,101,32,0.31825652718544006,3.3848764896392822
3273,712,26,100,31,0.31825652718544006,3.4348764419555664
3274,711,24,98,30,0.31825652718544006,3.4848763942718506
3275,709,21,97,29,0.31825652718544006,3.5348763465881348
3276,708,19,95,30,0.31825652718544006,3.584876537322998
3277,707,16,94,29,0.31825652718544006,3.6348764896392822
